id,weight,total_win,base_win,free_win,super_win,criteria
0,12746424081,0.00,0.00,0.00,0.00,0
1,12746424081,0.00,0.00,0.00,0.00,0
2,12746424081,0.00,0.00,0.00,0.00,0
3,12746424081,0.00,0.00,0.00,0.00,0
4,12746424081,0.00,0.00,0.00,0.00,0
5,12746424081,0.00,0.00,0.00,0.00,0
6,12746424081,0.00,0.00,0.00,0.00,0
7,5914957578,14.89,14.89,0.00,0.00,basegame
8,12746424081,0.00,0.00,0.00,0.00,0
9,5914957578,2.50,2.50,0.00,0.00,basegame
10,12746424081,0.00,0.00,0.00,0.00,0
11,12746424081,0.00,0.00,0.00,0.00,0
12,12746424081,0.00,0.00,0.00,0.00,0
13,12746424081,0.00,0.00,0.00,0.00,0
14,12746424081,0.00,0.00,0.00,0.00,0
15,5914957578,3.06,3.06,0.00,0.00,basegame
16,12746424081,0.00,0.00,0.00,0.00,0
17,5914957578,1.04,1.04,0.00,0.00,basegame
18,12746424081,0.00,0.00,0.00,0.00,0
19,5914957578,2.09,2.09,0.00,0.00,basegame
20,12746424081,0.00,0.00,0.00,0.00,0
21,12746424081,0.00,0.00,0.00,0.00,0
22,12746424081,0.00,0.00,0.00,0.00,0
23,12746424081,0.00,0.00,0.00,0.00,0
24,12746424081,0.00,0.00,0.00,0.00,0
25,12746424081,0.00,0.00,0.00,0.00,0
26,12746424081,0.00,0.00,0.00,0.00,0
27,12746424081,0.00,0.00,0.00,0.00,0
28,12746424081,0.00,0.00,0.00,0.00,0
29,12746424081,0.00,0.00,0.00,0.00,0
30,12746424081,0.00,0.00,0.00,0.00,0
31,12746424081,0.00,0.00,0.00,0.00,0
32,12746424081,0.00,0.00,0.00,0.00,0
33,12746424081,0.00,0.00,0.00,0.00,0
34,12746424081,0.00,0.00,0.00,0.00,0
35,5914957578,4.87,4.87,0.00,0.00,basegame
36,12746424081,0.00,0.00,0.00,0.00,0
37,12746424081,0.00,0.00,0.00,0.00,0
38,12746424081,0.00,0.00,0.00,0.00,0
39,12746424081,0.00,0.00,0.00,0.00,0
40,5914957578,0.35,0.35,0.00,0.00,basegame
41,12746424081,0.00,0.00,0.00,0.00,0
42,5914957578,2.50,2.50,0.00,0.00,basegame
43,12746424081,0.00,0.00,0.00,0.00,0
44,12746424081,0.00,0.00,0.00,0.00,0
45,12746424081,0.00,0.00,0.00,0.00,0
46,12746424081,0.00,0.00,0.00,0.00,0
47,5914957578,1.39,1.39,0.00,0.00,basegame
48,12746424081,0.00,0.00,0.00,0.00,0
49,12746424081,0.00,0.00,0.00,0.00,0
50,12746424081,0.00,0.00,0.00,0.00,0
51,26354133276,8.90,0.00,0.00,8.90,super
52,12746424081,0.00,0.00,0.00,0.00,0
53,12746424081,0.00,0.00,0.00,0.00,0
54,12746424081,0.00,0.00,0.00,0.00,0
55,12746424081,0.00,0.00,0.00,0.00,0
56,12746424081,0.00,0.00,0.00,0.00,0
57,5914957578,1.25,1.25,0.00,0.00,basegame
58,12746424081,0.00,0.00,0.00,0.00,0
59,5914957578,1.53,1.53,0.00,0.00,basegame
60,12746424081,0.00,0.00,0.00,0.00,0
61,12746424081,0.00,0.00,0.00,0.00,0
62,12746424081,0.00,0.00,0.00,0.00,0
63,12746424081,0.00,0.00,0.00,0.00,0
64,12746424081,0.00,0.00,0.00,0.00,0
65,12746424081,0.00,0.00,0.00,0.00,0
66,5914957578,0.35,0.35,0.00,0.00,basegame
67,12746424081,0.00,0.00,0.00,0.00,0
68,12746424081,0.00,0.00,0.00,0.00,0
69,12746424081,0.00,0.00,0.00,0.00,0
70,5914957578,1.74,1.74,0.00,0.00,basegame
71,12746424081,0.00,0.00,0.00,0.00,0
72,12746424081,0.00,0.00,0.00,0.00,0
73,12746424081,0.00,0.00,0.00,0.00,0
74,12746424081,0.00,0.00,0.00,0.00,0
75,5914957578,2.43,2.43,0.00,0.00,basegame
76,12746424081,0.00,0.00,0.00,0.00,0
77,12746424081,0.00,0.00,0.00,0.00,0
78,5914957578,1.95,1.95,0.00,0.00,basegame
79,12746424081,0.00,0.00,0.00,0.00,0
80,12746424081,0.00,0.00,0.00,0.00,0
81,12746424081,0.00,0.00,0.00,0.00,0
82,12746424081,0.00,0.00,0.00,0.00,0
83,5914957578,1.74,1.74,0.00,0.00,basegame
84,12746424081,0.00,0.00,0.00,0.00,0
85,12746424081,0.00,0.00,0.00,0.00,0
86,12746424081,0.00,0.00,0.00,0.00,0
87,12746424081,0.00,0.00,0.00,0.00,0
88,12746424081,0.00,0.00,0.00,0.00,0
89,12746424081,0.00,0.00,0.00,0.00,0
90,12746424081,0.00,0.00,0.00,0.00,0
91,12746424081,0.00,0.00,0.00,0.00,0
92,12746424081,0.00,0.00,0.00,0.00,0
93,12746424081,0.00,0.00,0.00,0.00,0
94,12746424081,0.00,0.00,0.00,0.00,0
95,12746424081,0.00,0.00,0.00,0.00,0
96,12746424081,0.00,0.00,0.00,0.00,0
97,12746424081,0.00,0.00,0.00,0.00,0
98,12746424081,0.00,0.00,0.00,0.00,0
99,12746424081,0.00,0.00,0.00,0.00,0
100,12746424081,0.00,0.00,0.00,0.00,0
101,12746424081,0.00,0.00,0.00,0.00,0
102,5914957578,1.74,1.74,0.00,0.00,basegame
103,12746424081,0.00,0.00,0.00,0.00,0
104,12746424081,0.00,0.00,0.00,0.00,0
105,12746424081,0.00,0.00,0.00,0.00,0
106,12746424081,0.00,0.00,0.00,0.00,0
107,5914957578,1.25,1.25,0.00,0.00,basegame
108,5914957578,3.55,3.55,0.00,0.00,basegame
109,5914957578,1.25,1.25,0.00,0.00,basegame
110,5914957578,0.70,0.70,0.00,0.00,basegame
111,12746424081,0.00,0.00,0.00,0.00,0
112,5914957578,4.24,4.24,0.00,0.00,basegame
113,12746424081,0.00,0.00,0.00,0.00,0
114,12746424081,0.00,0.00,0.00,0.00,0
115,12746424081,0.00,0.00,0.00,0.00,0
116,12746424081,0.00,0.00,0.00,0.00,0
117,12746424081,0.00,0.00,0.00,0.00,0
118,12746424081,0.00,0.00,0.00,0.00,0
119,12746424081,0.00,0.00,0.00,0.00,0
120,12746424081,0.00,0.00,0.00,0.00,0
121,5914957578,37.98,37.98,0.00,0.00,basegame
122,12746424081,0.00,0.00,0.00,0.00,0
123,12746424081,0.00,0.00,0.00,0.00,0
124,12746424081,0.00,0.00,0.00,0.00,0
125,12746424081,0.00,0.00,0.00,0.00,0
126,5914957578,1.95,1.95,0.00,0.00,basegame
127,12746424081,0.00,0.00,0.00,0.00,0
128,12746424081,0.00,0.00,0.00,0.00,0
129,5914957578,1.74,1.74,0.00,0.00,basegame
130,12746424081,0.00,0.00,0.00,0.00,0
131,12746424081,0.00,0.00,0.00,0.00,0
132,12746424081,0.00,0.00,0.00,0.00,0
133,12746424081,0.00,0.00,0.00,0.00,0
134,5914957578,0.70,0.70,0.00,0.00,basegame
135,12746424081,0.00,0.00,0.00,0.00,0
136,12746424081,0.00,0.00,0.00,0.00,0
137,12746424081,0.00,0.00,0.00,0.00,0
138,12746424081,0.00,0.00,0.00,0.00,0
139,12746424081,0.00,0.00,0.00,0.00,0
140,12746424081,0.00,0.00,0.00,0.00,0
141,5914957578,2.50,2.50,0.00,0.00,basegame
142,12746424081,0.00,0.00,0.00,0.00,0
143,12746424081,0.00,0.00,0.00,0.00,0
144,5914957578,0.83,0.83,0.00,0.00,basegame
145,12746424081,0.00,0.00,0.00,0.00,0
146,58772035880,8.90,0.00,8.90,0.00,freegame
147,12746424081,0.00,0.00,0.00,0.00,0
148,12746424081,0.00,0.00,0.00,0.00,0
149,12746424081,0.00,0.00,0.00,0.00,0
150,12746424081,0.00,0.00,0.00,0.00,0
151,12746424081,0.00,0.00,0.00,0.00,0
152,5914957578,3.97,3.97,0.00,0.00,basegame
153,12746424081,0.00,0.00,0.00,0.00,0
154,12746424081,0.00,0.00,0.00,0.00,0
155,12746424081,0.00,0.00,0.00,0.00,0
156,5914957578,0.70,0.70,0.00,0.00,basegame
157,12746424081,0.00,0.00,0.00,0.00,0
158,12746424081,0.00,0.00,0.00,0.00,0
159,12746424081,0.00,0.00,0.00,0.00,0
160,12746424081,0.00,0.00,0.00,0.00,0
161,12746424081,0.00,0.00,0.00,0.00,0
162,12746424081,0.00,0.00,0.00,0.00,0
163,12746424081,0.00,0.00,0.00,0.00,0
164,12746424081,0.00,0.00,0.00,0.00,0
165,5914957578,7.93,7.93,0.00,0.00,basegame
166,12746424081,0.00,0.00,0.00,0.00,0
167,12746424081,0.00,0.00,0.00,0.00,0
168,5914957578,1.25,1.25,0.00,0.00,basegame
169,12746424081,0.00,0.00,0.00,0.00,0
170,12746424081,0.00,0.00,0.00,0.00,0
171,12746424081,0.00,0.00,0.00,0.00,0
172,12746424081,0.00,0.00,0.00,0.00,0
173,12746424081,0.00,0.00,0.00,0.00,0
174,12746424081,0.00,0.00,0.00,0.00,0
175,12746424081,0.00,0.00,0.00,0.00,0
176,12746424081,0.00,0.00,0.00,0.00,0
177,12746424081,0.00,0.00,0.00,0.00,0
178,12746424081,0.00,0.00,0.00,0.00,0
179,12746424081,0.00,0.00,0.00,0.00,0
